Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
PAY-51982,INV-11782,2025-07-22,328.44,Check
PAY-50202,INV-10196,2025-07-25,2093.9,Bank Transfer
PAY-50162,INV-10151,2025-04-14,533.11,Check
PAY-51580,INV-11429,2025-04-20,35.79,Credit Card
PAY-52778,INV-12497,2025-08-27,697.91,Credit Card
PAY-52450,INV-12194,2025-07-24,104.07,Credit Card
PAY-50703,INV-10643,08/04/2025,1171.88,Credit Card
PAY-51501,INV-11357,2025-04-02,905.4,Credit Card
PAY-51130,INV-11035,2025-08-22,958.27,Check
PAY-52614,INV-12347,2025-04-03,722.18,Credit Card
PAY-51022,INV-10931,2025-03-30,145.78,ACH
PAY-53074,INV-12774,2025-06-23,50.97,ACH
PAY-51586,INV-11432,2025-09-28,3084.56,Bank Transfer
PAY-51956,INV-11762,06/11/2025,2886.83,Check
PAY-53153,INV-12852,2025-07-29,3133.8,Check
PAY-52254,INV-12010,2026-01-07,733.26,Credit Card
PAY-50035,INV-10039,2025-11-21,447.93,Credit Card
PAY-50776,INV-10710,12/09/2025,6814.52,ACH
PAY-52557,INV-12293,2025-09-28,1598.44,Check
PAY-51479,INV-11342,05/03/2025,10.36,ACH
PAY-53004,INV-12702,2025-07-04,3951.63,Credit Card
PAY-51391,INV-11263,2025-11-06,31.7,Check
PAY-52140,INV-11918,2025-11-27,846.61,Credit Card
PAY-51364,INV-11239,2025-02-28,916.16,Check
PAY-52946,INV-12651,2025-10-27,653.94,ACH
PAY-52613,INV-12346,2025-08-01,3973.64,Credit Card
PAY-52825,INV-12540,2025-12-25,474.87,Check
PAY-52042,INV-11837,2026-01-05,528.82,ACH
PAY-50242,INV-10230,2025-12-29,2728.86,Bank Transfer
PAY-52062,INV-11851,2025-12-29,827.49,Credit Card
PAY-52364,INV-12115,2025-05-16,606.99,Bank Transfer
PAY-50601,INV-10548,2025-10-09,157.96,Check
PAY-52436,INV-12181,2025-11-19,1247.58,Check
PAY-51298,INV-11184,2026-01-29,360.16,ACH
PAY-52215,INV-11978,2025-05-23,3473.0,Bank Transfer
PAY-52889,INV-12592,2025-06-09,214.89,Credit Card
PAY-52069,INV-11857,2025-07-31,5183.41,Check
PAY-50647,INV-10590,2025-08-03,685.07,Bank Transfer
PAY-53203,INV-12895,2026-02-23,439.53,Check
PAY-51529,INV-11385,2025-03-28,808.8,Check
PAY-52880,INV-12587,2025-07-21,451.55,Credit Card
PAY-51268,INV-11161,2025-08-27,156.11,Bank Transfer
PAY-51900,INV-11716,2025-03-23,132.35,ACH
PAY-50563,INV-10506,2025-05-18,448.5,ACH
PAY-53329,INV-19369,2025-06-21,2650.38,Bank Transfer
PAY-52735,INV-12459,2025-12-30,2320.91,Bank Transfer
PAY-53006,INV-12708,2025-12-29,97.84,Check
PAY-50190,INV-10182,2025-05-28,684.41,ACH
PAY-51807,INV-11634,2025-10-19,472.18,Check
PAY-50976,INV-10888,2025-02-16,155.46,Bank Transfer
PAY-52748,INV-12471,2025-06-28,3888.12,Credit Card
PAY-52048,INV-11844,2025-03-14,1609.31,Credit Card
PAY-52559,INV-12294,2025-08-26,162.24,ACH
PAY-51083,INV-10990,2025-03-17,1516.56,Check
PAY-50475,INV-10429,2025-11-24,1756.18,ACH
PAY-52905,INV-12612,2025-04-14,531.7,Credit Card
PAY-50748,INV-10684,2025-09-18,178.95,Check
PAY-52301,INV-12058,2025-10-09,3251.76,Credit Card
PAY-50022,INV-10023,2025-08-27,1573.06,Credit Card
PAY-50460,INV-10417,03/26/2025,1917.64,Check
PAY-51185,INV-11086,2026-02-06,657.56,Check
PAY-52325,INV-12080,2026-01-16,362.56,Bank Transfer
PAY-50956,INV-10871,2026-01-11,485.72,Bank Transfer
PAY-51216,INV-11117,07/22/2025,1673.2,ACH
PAY-52434,INV-12179,2025-06-19,592.19,ACH
PAY-52854,INV-12564,2026-01-20,1862.82,Credit Card
PAY-51516,INV-11370,2025-11-21,667.59,Check
PAY-52392,INV-12134,2025-05-16,608.07,Credit Card
PAY-50770,INV-10705,2025-07-13,23.24,Check
PAY-51686,INV-11526,2026-01-22,3943.7,Bank Transfer
PAY-50131,INV-10126,2025-03-28,961.04,ACH
PAY-52920,INV-12626,2025-08-28,233.19,ACH
PAY-53172,INV-12866,08/24/2025,391.44,Bank Transfer
PAY-52136,INV-11914,2025-12-01,2323.34,Credit Card
PAY-51483,INV-11345,2025-11-04,473.16,Check
PAY-50331,INV-10309,07/10/2025,2422.09,Bank Transfer
PAY-51239,INV-11137,2025-03-08,122.25,Check
PAY-50467,INV-10424,2025-12-01,1940.07,ACH
PAY-52170,INV-11943,2026-01-02,1886.0,Credit Card
PAY-51639,INV-11483,2025-11-02,7004.22,Credit Card
PAY-53093,INV-12793,2026-02-23,125.71,Credit Card
PAY-51096,INV-11002,2025-11-19,3402.18,ACH
PAY-51131,INV-11036,2025-11-29,6103.32,Credit Card
PAY-51295,INV-11181,03/01/2025,295.67,Credit Card
PAY-50861,INV-10786,2025-05-09,3915.52,ACH
PAY-53175,INV-12869,2025-11-24,2395.47,Bank Transfer
